timestamp,src_ip,dst_ip,src_port,dst_port,flags,label
1679605394.3569148,80.80.160.9,192.168.0.41,53,53629,SA,malicious
1679605394.3672059,80.80.160.9,192.168.0.41,53,53630,SA,malicious
1679605394.3748333,80.80.160.9,192.168.0.41,53,53631,SA,malicious
1679605394.3808901,80.80.160.9,192.168.0.41,53,53631,SA,malicious
1679605394.3918915,80.80.160.9,192.168.0.41,53,53633,SA,malicious
1679605394.4008937,80.80.160.9,192.168.0.41,53,53633,SA,malicious
1679605394.4280772,80.80.160.9,192.168.0.41,53,53630,A,normal
1679605394.433841,80.80.160.9,192.168.0.41,53,53630,A,normal
1679605394.4398735,80.80.160.9,192.168.0.41,53,53630,A,normal
1679605394.4501176,80.80.160.9,192.168.0.41,53,53630,PA,normal
1679605394.4538574,80.80.160.9,192.168.0.41,53,53629,A,normal
1679605394.4568336,80.80.160.9,192.168.0.41,53,53629,A,normal
1679605394.459969,80.80.160.9,192.168.0.41,53,53631,A,normal
1679605394.4678314,80.80.160.9,192.168.0.41,53,53629,PA,normal
1679605394.4718332,80.80.160.9,192.168.0.41,53,53631,A,normal
1679605394.476129,80.80.160.9,192.168.0.41,53,53633,A,normal
1679605394.4798286,80.80.160.9,192.168.0.41,53,53631,PA,normal
1679605394.4828339,80.80.160.9,192.168.0.41,53,53633,A,normal
1679605394.6488328,80.80.160.9,192.168.0.41,53,53633,FA,normal
1679605394.6588213,80.80.160.9,192.168.0.41,53,53629,FA,normal
1679605394.6688237,80.80.160.9,192.168.0.41,53,53631,FA,normal
1679605394.7960525,80.80.160.9,192.168.0.41,53,53631,FA,normal
1679605394.7989836,80.80.160.9,192.168.0.41,53,53630,FA,normal
1679605394.800983,80.80.160.9,192.168.0.41,53,53629,FA,normal
1679605394.8052988,80.80.160.9,192.168.0.41,53,53633,FPA,normal
1679605395.2637813,80.80.160.9,192.168.0.41,53,53629,R,malicious
1679605395.2687628,80.80.160.9,192.168.0.41,53,53631,R,malicious
1679605403.738437,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605403.762431,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605403.8035393,31.13.84.8,192.168.0.41,443,53517,A,normal
1679605403.8065126,31.13.84.8,192.168.0.41,443,53517,A,normal
1679605403.8095372,31.13.84.8,192.168.0.41,443,53517,A,normal
1679605403.812535,31.13.84.8,192.168.0.41,443,53331,A,normal
1679605403.8145027,31.13.84.8,192.168.0.41,443,53517,A,normal
1679605403.8164575,31.13.84.8,192.168.0.41,443,53328,A,normal
1679605403.8185272,31.13.84.51,192.168.0.41,443,52602,A,normal
1679605403.82251,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605403.8255017,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605403.8346426,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605403.9925816,20.189.173.7,192.168.0.41,443,53643,SA,malicious
1679605404.0175807,137.135.225.146,192.168.0.41,443,63042,PA,normal
1679605404.239236,20.189.173.7,192.168.0.41,443,53643,A,normal
1679605404.255943,20.189.173.7,192.168.0.41,443,53643,A,normal
1679605404.2763295,20.189.173.7,192.168.0.41,443,53643,PA,normal
1679605404.481348,20.189.173.7,192.168.0.41,443,53643,PA,normal
1679605404.6960254,20.189.173.7,192.168.0.41,443,53643,A,normal
1679605404.7057145,20.189.173.7,192.168.0.41,443,53643,PA,normal
1679605404.7166195,20.189.173.7,192.168.0.41,443,53643,A,normal
1679605404.7255697,20.189.173.7,192.168.0.41,443,53643,A,normal
1679605404.7355695,20.189.173.7,192.168.0.41,443,53643,A,normal
1679605404.7486105,20.189.173.7,192.168.0.41,443,53643,PA,normal
1679605418.2142556,142.251.31.188,192.168.0.41,443,53618,SA,malicious
1679605421.824244,31.13.84.8,192.168.0.41,443,53331,A,normal
1679605421.8292432,31.13.84.8,192.168.0.41,443,53328,A,normal
1679605421.8352435,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605421.841245,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605421.871417,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605421.9331522,52.159.49.199,192.168.0.41,443,63255,A,normal
1679605424.0902152,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605428.1523495,20.199.120.182,192.168.0.41,443,61557,PA,normal
1679605430.2561786,140.82.114.25,192.168.0.41,443,52750,A,normal
1679605431.8362827,31.13.84.36,192.168.0.41,443,53597,A,normal
1679605433.6189816,54.229.152.140,192.168.0.41,443,53619,A,normal
1679605437.0883915,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605437.1386356,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605437.1446476,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605440.095075,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605440.3907595,20.199.120.151,192.168.0.41,443,63459,PA,normal
1679605440.729691,104.126.36.81,192.168.0.41,443,53662,SA,malicious
1679605440.76569,104.126.36.81,192.168.0.41,443,53662,A,normal
1679605440.7716918,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605440.8397212,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605440.8517246,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605440.8587377,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605440.8956928,104.126.36.81,192.168.0.41,443,53662,A,normal
1679605440.9006927,104.126.36.81,192.168.0.41,443,53662,A,normal
1679605440.9047263,104.126.36.81,192.168.0.41,443,53662,A,normal
1679605441.2094793,104.126.36.81,192.168.0.41,443,53662,A,normal
1679605441.219484,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.2272792,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.2311697,104.126.36.81,192.168.0.41,443,53662,A,normal
1679605441.235174,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.2391753,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.2432122,104.126.36.81,192.168.0.41,443,53662,A,normal
1679605441.2471735,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.251206,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.2933345,104.126.36.81,192.168.0.41,443,53662,A,normal
1679605441.3032835,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.3132846,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.3234298,104.126.36.81,192.168.0.41,443,53662,A,normal
1679605441.3353453,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.3463478,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.3613415,104.126.36.81,192.168.0.41,443,53662,A,normal
1679605441.3773422,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.3923461,104.126.36.81,192.168.0.41,443,53662,A,normal
1679605441.4443128,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.4482844,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.4523132,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.4572794,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.461312,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.4652798,104.126.36.81,192.168.0.41,443,53662,A,normal
1679605441.4692788,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.4723146,104.126.36.81,192.168.0.41,443,53662,PA,normal
1679605441.49228,104.126.36.81,192.168.0.41,443,53663,SA,malicious
1679605441.5643141,104.126.36.81,192.168.0.41,443,53663,A,normal
1679605441.5682797,104.126.36.81,192.168.0.41,443,53663,PA,normal
1679605441.6153822,104.126.36.81,192.168.0.41,443,53663,A,normal
1679605441.6192818,104.126.36.81,192.168.0.41,443,53663,PA,normal
1679605441.65028,140.82.114.25,192.168.0.41,443,52750,PA,normal
1679605441.6542776,104.126.36.81,192.168.0.41,443,53663,A,normal
1679605441.6692767,104.126.36.81,192.168.0.41,443,53663,A,normal
1679605441.6752937,104.126.36.81,192.168.0.41,443,53663,PA,normal
1679605441.679423,104.126.36.81,192.168.0.41,443,53663,A,normal
1679605441.7094188,104.126.36.81,192.168.0.41,443,53663,PA,normal
1679605441.712687,104.126.36.81,192.168.0.41,443,53663,PA,normal
1679605441.7494516,140.82.114.25,192.168.0.41,443,52750,A,normal
1679605442.0834532,204.79.197.203,192.168.0.41,443,53666,SA,malicious
1679605442.120484,204.79.197.203,192.168.0.41,443,53666,A,normal
1679605442.1254592,204.79.197.203,192.168.0.41,443,53666,A,normal
1679605442.1294563,204.79.197.203,192.168.0.41,443,53666,A,normal
1679605442.1644518,204.79.197.203,192.168.0.41,443,53666,A,normal
1679605442.1714528,204.79.197.203,192.168.0.41,443,53666,A,normal
1679605442.1768718,204.79.197.203,192.168.0.41,443,53666,PA,normal
1679605442.1823952,204.79.197.203,192.168.0.41,443,53666,A,normal
1679605442.2043912,204.79.197.203,192.168.0.41,443,53666,PA,normal
1679605442.2083924,204.79.197.203,192.168.0.41,443,53666,PA,normal
1679605442.2160122,204.79.197.203,192.168.0.41,443,53666,A,normal
1679605442.2203937,204.79.197.203,192.168.0.41,443,53666,PA,normal
1679605442.224395,204.79.197.203,192.168.0.41,443,53666,A,normal
1679605442.229874,52.159.49.199,192.168.0.41,443,53665,SA,malicious
1679605442.235391,204.79.197.203,192.168.0.41,443,53666,PA,normal
1679605442.2603915,204.79.197.203,192.168.0.41,443,53666,PA,normal
1679605442.3094163,204.79.197.203,192.168.0.41,443,53667,SA,malicious
1679605442.3473947,204.79.197.203,192.168.0.41,443,53667,A,normal
1679605442.3563921,204.79.197.203,192.168.0.41,443,53667,A,normal
1679605442.3623912,204.79.197.203,192.168.0.41,443,53667,A,normal
1679605442.3663926,204.79.197.203,192.168.0.41,443,53667,PA,normal
1679605442.3875282,52.159.49.199,192.168.0.41,443,53665,A,normal
1679605442.3958924,52.159.49.199,192.168.0.41,443,53665,A,normal
1679605442.3985484,52.159.49.199,192.168.0.41,443,53665,A,normal
1679605442.4015527,52.159.49.199,192.168.0.41,443,53665,A,normal
1679605442.4045517,52.159.49.199,192.168.0.41,443,53665,PA,normal
1679605442.4085498,104.126.36.59,192.168.0.41,443,53668,SA,malicious
1679605442.4355497,204.79.197.203,192.168.0.41,443,53667,A,normal
1679605442.4395564,204.79.197.203,192.168.0.41,443,53667,PA,normal
1679605442.44355,204.79.197.203,192.168.0.41,443,53667,PA,normal
1679605442.4475503,204.79.197.203,192.168.0.41,443,53667,PA,normal
1679605442.4515502,204.79.197.203,192.168.0.41,443,53667,A,normal
1679605442.4892244,204.79.197.203,192.168.0.41,443,53667,A,normal
1679605442.4941194,204.79.197.203,192.168.0.41,443,53667,PA,normal
1679605442.4991186,204.79.197.203,192.168.0.41,443,53667,A,normal
1679605442.5021179,204.79.197.203,192.168.0.41,443,53667,PA,normal
1679605442.5051186,204.79.197.203,192.168.0.41,443,53667,PA,normal
1679605442.507182,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605442.5101707,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605442.513119,204.79.197.203,192.168.0.41,443,53667,A,normal
1679605442.518119,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605442.5291867,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605442.5331187,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605442.538119,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605442.5421197,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605442.5461204,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605442.5511217,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605442.5561206,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605442.5621183,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605442.5651217,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605442.5683732,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605442.5741177,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605442.578416,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605442.5824175,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605442.5864155,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605442.5894175,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605442.5934176,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605442.5974154,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605442.6004155,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605442.6104157,104.126.36.59,192.168.0.41,443,53669,SA,malicious
1679605442.6156776,52.159.49.199,192.168.0.41,443,53665,PA,normal
1679605442.620414,104.126.36.59,192.168.0.41,443,53669,A,normal
1679605442.6244164,104.126.36.59,192.168.0.41,443,53669,PA,normal
1679605442.6304135,104.126.36.59,192.168.0.41,443,53669,A,normal
1679605442.6504204,104.126.36.59,192.168.0.41,443,53669,A,normal
1679605442.6534169,104.126.36.59,192.168.0.41,443,53669,PA,normal
1679605442.657418,104.126.36.59,192.168.0.41,443,53669,PA,normal
1679605442.661416,104.126.36.59,192.168.0.41,443,53669,PA,normal
1679605442.6664205,104.126.36.59,192.168.0.41,443,53669,A,normal
1679605442.6714165,104.126.36.59,192.168.0.41,443,53669,A,normal
1679605442.6744168,104.126.36.59,192.168.0.41,443,53669,A,normal
1679605442.7234166,104.126.36.59,192.168.0.41,443,53669,A,normal
1679605442.7274168,104.126.36.59,192.168.0.41,443,53669,PA,normal
1679605442.7314165,104.126.36.59,192.168.0.41,443,53669,PA,normal
1679605442.7354155,104.126.36.59,192.168.0.41,443,53669,PA,normal
1679605442.7394154,52.159.49.199,192.168.0.41,443,53665,A,normal
1679605442.7724204,52.159.49.199,192.168.0.41,443,53665,A,normal
1679605442.7764196,52.159.49.199,192.168.0.41,443,53665,PA,normal
1679605443.0616813,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605443.0716822,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605443.0786831,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605443.0866828,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605443.0926967,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605443.0978894,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605443.1026828,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605443.1066809,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605443.110682,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605443.1146843,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605443.1186814,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605443.1236823,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605443.126682,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605443.1306827,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605443.1346822,104.126.36.59,192.168.0.41,443,53668,A,normal
1679605443.137684,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605443.1416829,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605443.1456819,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605443.1486835,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605443.3272264,204.79.197.200,192.168.0.41,443,53674,SA,malicious
1679605443.3674996,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.379555,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.403391,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.413427,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.4234285,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.4328666,204.79.197.200,192.168.0.41,443,53674,PA,normal
1679605443.4460351,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.454378,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.4623687,204.79.197.200,192.168.0.41,443,53674,PA,normal
1679605443.4865854,204.79.197.200,192.168.0.41,443,53674,PA,normal
1679605443.4923997,204.79.197.200,192.168.0.41,443,53674,PA,normal
1679605443.4973671,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.5033684,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.508561,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.5133646,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.517737,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.5223641,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.5273623,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.531365,204.79.197.200,192.168.0.41,443,53674,PA,normal
1679605443.5363638,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.5414631,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.5464928,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.5503643,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.5543647,204.79.197.200,192.168.0.41,443,53674,PA,normal
1679605443.5583649,204.79.197.200,192.168.0.41,443,53674,PA,normal
1679605443.5763643,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605443.5823627,204.79.197.200,192.168.0.41,443,53677,SA,malicious
1679605443.5873644,23.61.230.86,192.168.0.41,443,53678,SA,malicious
1679605443.5923257,40.126.32.99,192.168.0.41,443,53679,SA,malicious
1679605443.5963705,204.79.197.200,192.168.0.41,443,53677,A,normal
1679605443.6233652,204.79.197.200,192.168.0.41,443,53677,PA,normal
1679605443.6283617,40.126.32.99,192.168.0.41,443,53679,PA,normal
1679605443.632362,204.79.197.200,192.168.0.41,443,53677,A,normal
1679605443.6373622,204.79.197.200,192.168.0.41,443,53677,PA,normal
1679605443.6423633,23.61.230.86,192.168.0.41,443,53678,A,normal
1679605443.670361,23.61.230.86,192.168.0.41,443,53678,A,normal
1679605443.6743622,23.61.230.86,192.168.0.41,443,53678,PA,normal
1679605443.6795647,23.61.230.86,192.168.0.41,443,53678,PA,normal
1679605443.6818728,23.61.230.86,192.168.0.41,443,53678,A,normal
1679605443.6900268,40.126.32.99,192.168.0.41,443,53679,A,normal
1679605443.6918223,40.126.32.99,192.168.0.41,443,53679,A,normal
1679605443.693972,40.126.32.99,192.168.0.41,443,53679,PA,normal
1679605443.7099245,23.61.230.86,192.168.0.41,443,53678,PA,normal
1679605443.7348342,40.126.32.99,192.168.0.41,443,53679,PA,normal
1679605443.7377987,40.126.32.99,192.168.0.41,443,53679,A,normal
1679605443.7583108,40.126.32.99,192.168.0.41,443,53679,A,normal
1679605443.7623098,52.159.49.199,192.168.0.41,443,53665,FA,normal
1679605443.7723107,23.61.230.86,192.168.0.41,443,53678,A,normal
1679605443.7763083,23.61.230.86,192.168.0.41,443,53678,A,normal
1679605443.7810102,23.61.230.86,192.168.0.41,443,53678,PA,normal
1679605443.7960718,23.61.230.86,192.168.0.41,443,53678,PA,normal
1679605443.814381,40.126.32.99,192.168.0.41,443,53679,PA,normal
1679605443.8280206,40.126.32.99,192.168.0.41,443,53679,PA,normal
1679605443.845025,40.126.32.99,192.168.0.41,443,53679,PA,normal
1679605443.8550699,40.126.32.99,192.168.0.41,443,53679,PA,normal
1679605443.867016,23.61.230.86,192.168.0.41,443,53681,SA,malicious
1679605443.8760092,40.126.32.99,192.168.0.41,443,53682,SA,malicious
1679605443.8890758,23.61.230.86,192.168.0.41,443,53681,A,normal
1679605443.8940074,23.61.230.86,192.168.0.41,443,53681,PA,normal
1679605443.899007,40.126.32.99,192.168.0.41,443,53682,PA,normal
1679605443.9160075,23.61.230.86,192.168.0.41,443,53678,A,normal
1679605443.920022,23.61.230.86,192.168.0.41,443,53678,PA,normal
1679605443.9270089,23.61.230.86,192.168.0.41,443,53678,A,normal
1679605443.9310074,23.61.230.86,192.168.0.41,443,53678,PA,normal
1679605443.9360101,23.61.230.86,192.168.0.41,443,53678,PA,normal
1679605443.941012,23.61.230.86,192.168.0.41,443,53678,A,normal
1679605443.944007,23.61.230.86,192.168.0.41,443,53678,PA,normal
1679605443.9490137,23.61.230.86,192.168.0.41,443,53678,A,normal
1679605443.9540083,23.61.230.86,192.168.0.41,443,53678,PA,normal
1679605443.958008,40.126.32.99,192.168.0.41,443,53682,A,normal
1679605443.99203,40.126.32.99,192.168.0.41,443,53682,A,normal
1679605443.995019,40.126.32.99,192.168.0.41,443,53682,PA,normal
1679605443.999019,23.61.230.86,192.168.0.41,443,53681,A,normal
1679605444.0040166,23.61.230.86,192.168.0.41,443,53681,PA,normal
1679605444.0070186,40.126.32.99,192.168.0.41,443,53682,PA,normal
1679605451.3891578,31.13.84.36,192.168.0.41,443,53597,PA,normal
1679605451.4204965,31.13.84.36,192.168.0.41,443,53597,FA,normal
1679605451.43107,31.13.84.36,192.168.0.41,443,53597,A,normal
1679605455.9633744,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605456.196021,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605456.3132534,31.13.84.8,192.168.0.41,443,53517,A,normal
1679605456.3212821,31.13.84.8,192.168.0.41,443,53331,A,normal
1679605456.3292832,31.13.84.8,192.168.0.41,443,53328,A,normal
1679605456.3386374,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605456.346525,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605456.3532767,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605456.358276,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605456.3622527,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605457.3619578,52.159.49.199,192.168.0.41,443,63255,PA,normal
1679605457.3669586,52.159.49.199,192.168.0.41,443,63255,PA,normal
1679605457.3719635,52.159.49.199,192.168.0.41,443,63255,PA,normal
1679605458.3743317,52.159.49.199,192.168.0.41,443,63255,FA,normal
1679605458.3859425,52.159.49.199,192.168.0.41,443,59868,SA,malicious
1679605458.4043667,52.159.49.199,192.168.0.41,443,59869,SA,malicious
1679605458.4083545,52.159.49.199,192.168.0.41,443,63255,A,normal
1679605459.3542626,52.159.49.199,192.168.0.41,443,59869,A,normal
1679605459.3672345,52.159.49.199,192.168.0.41,443,59869,A,normal
1679605459.372225,52.159.49.199,192.168.0.41,443,59869,A,normal
1679605459.3772244,52.159.49.199,192.168.0.41,443,59869,A,normal
1679605459.3802252,52.159.49.199,192.168.0.41,443,59869,A,normal
1679605459.3841884,52.159.49.199,192.168.0.41,443,59869,PA,normal
1679605459.388212,52.159.49.199,192.168.0.41,443,59868,A,normal
1679605459.3921876,52.159.49.199,192.168.0.41,443,59868,A,normal
1679605459.3981981,52.159.49.199,192.168.0.41,443,59868,A,normal
1679605459.405186,52.159.49.199,192.168.0.41,443,59868,A,normal
1679605459.410186,52.159.49.199,192.168.0.41,443,59868,PA,normal
1679605459.4152555,40.126.32.139,192.168.0.41,443,59871,SA,malicious
1679605459.4201832,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605459.4241846,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605459.4271877,137.135.225.146,192.168.0.41,443,63042,PA,normal
1679605460.365721,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605460.392473,137.135.225.146,192.168.0.41,443,63042,PA,normal
1679605460.4114451,137.135.225.146,192.168.0.41,443,63042,A,normal
1679605460.424433,40.126.32.139,192.168.0.41,443,59871,A,normal
1679605460.43343,40.126.32.139,192.168.0.41,443,59871,PA,normal
1679605460.439433,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605460.4454238,52.159.49.199,192.168.0.41,443,59869,PA,normal
1679605460.4505298,52.159.49.199,192.168.0.41,443,59868,PA,normal
1679605460.4544241,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605461.3372624,40.126.32.139,192.168.0.41,443,59871,PA,normal
1679605461.3494272,52.159.49.199,192.168.0.41,443,59868,A,normal
1679605461.3587987,52.159.49.199,192.168.0.41,443,59868,A,normal
1679605462.3446765,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605462.3551242,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605462.3717277,40.126.32.139,192.168.0.41,443,59871,A,normal
1679605463.336275,23.61.230.86,192.168.0.41,443,53681,PA,normal
1679605463.3462741,23.61.230.86,192.168.0.41,443,53681,FA,normal
1679605463.3592858,23.61.230.86,192.168.0.41,443,53681,FA,normal
1679605464.371222,23.61.230.86,192.168.0.41,443,53681,FPA,normal
1679605464.689852,40.126.32.139,192.168.0.41,443,59871,FPA,normal
1679605465.6201131,40.126.32.139,192.168.0.41,443,59871,A,normal
1679605466.3550043,40.126.32.139,192.168.0.41,443,59871,A,normal
1679605466.3660023,40.126.32.139,192.168.0.41,443,59871,A,normal
1679605467.3385987,20.44.239.154,192.168.0.41,443,59876,SA,malicious
1679605467.349531,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605467.368522,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605468.3381703,20.44.239.154,192.168.0.41,443,59876,A,normal
1679605468.353549,20.44.239.154,192.168.0.41,443,59876,A,normal
1679605468.3635538,20.44.239.154,192.168.0.41,443,59876,A,normal
1679605468.3685846,20.44.239.154,192.168.0.41,443,59876,PA,normal
1679605469.3421106,20.44.239.154,192.168.0.41,443,59876,PA,normal
1679605469.3890014,20.44.239.154,192.168.0.41,443,59876,PA,normal
1679605470.3499382,20.44.239.154,192.168.0.41,443,59876,A,normal
1679605470.3598802,20.44.239.154,192.168.0.41,443,59876,PA,normal
1679605470.3699303,20.44.239.154,192.168.0.41,443,59876,A,normal
1679605470.3788939,20.44.239.154,192.168.0.41,443,59876,PA,normal
1679605471.3453836,20.44.239.154,192.168.0.41,443,59876,FA,normal
1679605472.3485734,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605472.3909106,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605472.3959095,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605472.3999083,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605472.4049067,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605473.350302,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605473.3924325,20.199.120.182,192.168.0.41,443,61557,PA,normal
1679605474.344066,20.199.120.182,192.168.0.41,443,61557,PA,normal
1679605477.3476336,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605478.344485,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605479.4032612,54.229.152.140,192.168.0.41,443,53619,A,normal
1679605481.343851,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605483.3541825,204.79.197.200,192.168.0.41,443,53674,A,normal
1679605483.3702993,204.79.197.200,192.168.0.41,443,53674,FA,normal
1679605483.3798285,204.79.197.200,192.168.0.41,443,53677,RA,malicious
1679605483.3892896,104.126.36.59,192.168.0.41,443,53668,PA,normal
1679605483.411926,104.126.36.59,192.168.0.41,443,53668,FA,normal
1679605483.4213252,204.79.197.203,192.168.0.41,443,53667,A,normal
1679605483.430341,204.79.197.203,192.168.0.41,443,53667,FA,normal
1679605483.438374,40.126.32.99,192.168.0.41,443,53682,RA,malicious
1679605483.4479225,40.126.32.99,192.168.0.41,443,53679,FA,normal
1679605483.4549594,104.126.36.59,192.168.0.41,443,53669,PA,normal
1679605483.4609191,104.126.36.59,192.168.0.41,443,53669,FA,normal
1679605483.4669182,23.61.230.86,192.168.0.41,443,53678,PA,normal
1679605483.4709136,23.61.230.86,192.168.0.41,443,53678,FA,normal
1679605483.4739125,104.126.36.59,192.168.0.41,443,53668,FA,normal
1679605483.4770076,104.126.36.59,192.168.0.41,443,53669,FA,normal
1679605483.4800417,23.61.230.86,192.168.0.41,443,53678,FA,normal
1679605490.0364628,31.13.84.8,192.168.0.41,443,53517,A,normal
1679605490.0485044,31.13.84.8,192.168.0.41,443,53331,A,normal
1679605490.0574486,31.13.84.8,192.168.0.41,443,53328,A,normal
1679605490.063486,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605490.081101,31.13.84.8,192.168.0.41,443,53328,PA,normal
